id;direction;distance;len;Кол-во пиков;Сред.зн.пика;Min;Max;Медиана;Смещение низ;Смещение верх;Смещение;Mean;Геом.сред.;Гарм.сред.;Сумма;Размах;Ниж.квартиль;Верх.квартиль;Дисперсия;Асимметрия;Куртозис;Std откл.; Коэф.вариации;Std ошибка;X0;X1;X2
1;2;3873;1077;78;72.585;1.384;138.87;7.725;6.341;131.145;4.612;21.188;8.391;3.889;22819.65;137.486;1.829;35.996;718.926;1.478;1.371;26.813;1.265;0.817;0;1;0
1;2;3774;1077;74;71.325;1.278;148.502;8.026;6.749;140.476;4.584;21.052;8.315;3.802;22672.641;147.224;1.757;37.118;683.716;1.408;1.339;26.148;1.242;0.797;0;1;0
1;0;3812;1077;66;91.806;1.255;159.904;8.212;6.957;151.692;4.385;23.817;8.672;3.852;25651.041;158.649;1.807;37.904;1067.023;1.827;2.914;32.665;1.372;0.995;1;0;0
1;0;3926;1077;77;64.82;1.376;110.472;8.616;7.24;101.856;6.636;19.067;7.826;3.557;20535.331;109.096;1.607;33.134;529.983;1.354;0.932;23.021;1.207;0.701;1;0;0
1;0;3967;1077;68;50.152;1.675;95.576;10.753;9.078;84.823;9.668;17.457;11.331;7.547;18801.091;93.901;5.663;22.837;301.218;1.772;2.907;17.356;0.994;0.529;1;0;0
1;0;4016;1077;102;46.269;1.47;75.844;14.949;13.48;60.894;18.124;19.07;12.628;7.658;20538.747;74.374;5.912;29.393;240.652;0.888;-0.015;15.513;0.813;0.473;1;0;0
1;0;4063;1077;109;48.674;1.455;89.967;13.914;12.459;76.053;14.076;19.726;12.412;7.114;21244.841;88.512;5.414;30.755;290.514;1.036;0.552;17.044;0.864;0.519;1;0;0
1;0;4159;1077;75;74.828;1.133;147.639;9.348;8.215;138.291;5.607;21.485;9.356;4.317;23139.152;146.506;2.746;30.325;736.682;1.795;2.88;27.142;1.263;0.827;1;0;0
1;4;4196;1077;68;85.56;1.162;177.801;3.73;2.568;174.071;1.454;20.94;6.603;2.967;22552.327;176.639;1.73;29.312;1023.298;2.128;4.356;31.989;1.528;0.975;0;0;1
1;4;4234;1077;68;76.6;1.249;155.304;2.095;0.847;153.209;0.55;19.046;5.936;2.762;20512.059;154.055;1.546;28.501;818.893;1.925;3.303;28.616;1.503;0.872;0;0;1
1;4;4303;1077;68;69.33;1.587;143.955;2.547;0.96;141.408;0.674;16.321;5.957;3.282;17577.816;142.368;1.994;22.3;603.086;1.979;3.536;24.558;1.505;0.748;0;0;1
1;4;4399;1077;68;64.979;1.709;193.461;3.015;1.306;190.446;0.681;14.647;5.684;3.594;15774.854;191.752;2.349;12.941;685.292;2.901;8.863;26.178;1.787;0.798;0;0;1
1;4;4478;1077;67;60.895;1.827;171.179;3.104;1.277;168.076;0.754;13.924;5.618;3.688;14996.123;169.352;2.461;11.612;651.069;3.112;10.269;25.516;1.833;0.778;0;0;1
1;4;4564;1077;66;33.755;2.171;95.37;3.501;1.33;91.868;1.427;9.064;5.226;4.095;9762.108;93.198;2.984;6.316;194.16;3.102;10.163;13.934;1.537;0.425;0;0;1
1;4;4636;1077;75;6.298;2.879;10.108;4.278;1.4;5.83;19.362;4.487;4.371;4.265;4832.99;7.23;3.596;5.24;1.156;1.054;1.502;1.075;0.24;0.033;0;0;1
1;4;4702;1077;73;6.878;3.325;9.885;4.87;1.545;5.015;23.551;5.051;4.94;4.836;5439.693;6.56;4.17;5.91;1.19;0.74;0.251;1.091;0.216;0.033;0;0;1
1;4;4825;1077;77;9.755;2.651;323.88;3.97;1.318;319.91;0.41;4.405;4.034;3.936;4744.517;321.229;3.377;4.859;95.649;32.365;1054.238;9.78;2.22;0.298;0;0;1
1;4;5143;1077;78;6.266;3.327;6.773;4.855;1.528;1.918;44.337;4.903;4.819;4.736;5280.024;3.446;4.083;5.704;0.819;0.145;-1.22;0.905;0.185;0.028;0;0;1
1;4;5257;1077;77;5.194;2.796;5.767;4.235;1.439;1.532;48.432;4.201;4.142;4.082;4524.724;2.971;3.565;4.815;0.49;0.012;-1.137;0.7;0.167;0.021;0;0;1
1;4;5363;1077;76;4.512;2.452;4.885;3.642;1.19;1.243;48.901;3.637;3.586;3.534;3916.679;2.433;3.13;4.143;0.364;-0.016;-1.099;0.603;0.166;0.018;0;0;1
1;4;5478;1077;78;5.413;3.068;5.876;4.355;1.287;1.522;45.82;4.362;4.303;4.244;4698.248;2.808;3.735;4.951;0.511;0.068;-1.155;0.715;0.164;0.022;0;0;1
1;4;5565;1077;74;8.823;2.912;17.642;4.679;1.768;12.963;11.999;5.086;4.719;4.467;5477.976;14.731;3.606;5.334;5.642;2.416;6.265;2.375;0.467;0.072;0;0;1
1;4;5760;1077;69;13.47;2.552;37.115;4.331;1.779;32.784;5.148;5.732;4.702;4.212;6172.968;34.563;3.26;4.808;24.701;2.922;9.049;4.97;0.867;0.151;0;0;1
1;2;5865;1077;53;35.342;2.486;83.752;4.17;1.683;79.582;2.071;8.814;5.338;4.262;9492.437;81.265;3.112;4.718;158.381;2.78;7.507;12.585;1.428;0.383;0;1;0
1;2;5771;1077;57;27.4;2.322;67.691;3.906;1.584;63.785;2.424;7.817;4.935;3.974;8418.6;65.369;2.902;4.321;107.911;2.603;6.437;10.388;1.329;0.317;0;1;0
1;2;5672;1077;71;15.523;2.613;43.98;4.394;1.781;39.586;4.305;6.248;4.901;4.323;6728.744;41.367;3.327;4.888;37.791;2.872;8.139;6.147;0.984;0.187;0;1;0
1;2;5539;1077;77;5.583;2.951;6.137;4.452;1.501;1.684;47.12;4.453;4.384;4.315;4796.31;3.185;3.784;5.101;0.604;0.035;-1.109;0.777;0.175;0.024;0;1;0
1;2;5428;1077;75;5.1;2.804;5.509;4.129;1.325;1.38;48.983;4.11;4.051;3.992;4426.021;2.705;3.487;4.662;0.474;0.018;-1.142;0.688;0.167;0.021;0;1;0
1;2;5265;1077;78;5.307;2.852;5.697;4.214;1.362;1.483;47.884;4.217;4.152;4.087;4542.175;2.845;3.579;4.827;0.541;0.043;-1.128;0.736;0.174;0.022;0;1;0
1;2;5149;1077;80;5.089;2.889;5.534;4.095;1.206;1.439;45.584;4.126;4.072;4.019;4443.227;2.645;3.566;4.666;0.435;0.096;-1.081;0.659;0.16;0.02;0;1;0
1;2;5049;1077;78;5.336;2.87;5.801;4.35;1.481;1.45;50.519;4.303;4.238;4.171;4634.475;2.931;3.639;4.933;0.547;-0.046;-1.13;0.74;0.172;0.023;0;1;0
1;2;4988;1077;80;5.054;2.673;5.455;4.019;1.347;1.436;48.391;4.027;3.966;3.906;4336.583;2.783;3.445;4.59;0.477;0.065;-1.042;0.691;0.172;0.021;0;1;0
1;2;4939;1077;84;4.854;2.582;5.272;3.824;1.242;1.448;46.169;3.848;3.788;3.728;4144.023;2.689;3.252;4.381;0.46;0.127;-1.126;0.678;0.176;0.021;0;1;0
1;2;4893;1077;85;4.989;2.677;5.361;3.985;1.307;1.376;48.708;4.001;3.941;3.881;4308.598;2.683;3.417;4.571;0.469;0.017;-1.135;0.685;0.171;0.021;0;1;0
1;2;4848;1077;82;5.794;2.965;6.256;4.462;1.497;1.794;45.474;4.524;4.443;4.363;4872.521;3.291;3.754;5.289;0.728;0.13;-1.237;0.853;0.189;0.026;0;1;0
1;2;4790;1077;80;5.919;3.143;6.283;4.628;1.485;1.655;47.3;4.674;4.597;4.521;5033.364;3.14;3.942;5.449;0.704;0.074;-1.224;0.839;0.18;0.026;0;1;0
1;2;4731;1077;79;6.125;3.216;6.549;4.807;1.591;1.742;47.74;4.834;4.751;4.668;5206.291;3.333;4.047;5.693;0.789;0.055;-1.282;0.888;0.184;0.027;0;1;0
1;2;4656;1077;79;6.395;3.216;7.808;4.807;1.591;3.0;34.655;4.891;4.799;4.708;5267.953;4.591;4.055;5.781;0.914;0.276;-0.927;0.956;0.195;0.029;0;1;0
1;2;4596;1077;51;19.039;2.837;35.672;4.234;1.397;31.438;4.253;6.27;5.096;4.57;6752.539;32.835;3.647;5.409;31.565;2.765;7.097;5.618;0.896;0.171;0;1;0
1;2;4528;1077;66;30.172;2.146;72.981;3.465;1.319;69.516;1.862;8.353;5.004;3.991;8996.168;70.835;2.965;5.736;150.325;2.822;7.352;12.261;1.468;0.374;0;1;0
1;2;4459;1077;67;39.39;1.674;92.382;2.72;1.046;89.662;1.153;9.717;4.726;3.39;10465.429;90.708;2.381;7.562;255.293;2.739;7.013;15.978;1.644;0.487;0;1;0
1;2;4381;1077;67;52.258;1.568;103.585;2.673;1.105;100.912;1.084;12.713;5.278;3.231;13691.847;102.017;2.024;15.384;375.972;2.198;4.413;19.39;1.525;0.591;0;1;0
1;2;4023;1077;90;56.273;1.159;108.684;11.66;10.501;97.024;9.766;19.457;10.327;5.187;20955.45;107.525;3.418;28.466;428.706;1.563;2.236;20.705;1.064;0.631;0;1;0
1;2;3984;1077;72;59.893;1.121;116.883;9.511;8.39;107.372;7.247;18.321;8.968;4.372;19731.852;115.762;2.862;25.675;441.614;1.594;2.004;21.015;1.147;0.64;0;1;0
1;2;3916;1077;92;41.226;1.656;122.221;14.154;12.498;108.067;10.366;17.505;12.332;8.202;18852.525;120.565;6.343;25.408;198.744;1.463;3.856;14.098;0.805;0.43;0;1;0
1;2;3864;1077;70;52.131;1.668;112.114;11.87;10.201;100.244;9.237;18.237;12.183;8.23;19641.558;110.446;6.404;23.325;326.185;2.157;5.446;18.061;0.99;0.55;0;1;0
1;2;3801;1077;83;62.518;1.218;101.936;6.992;5.773;94.944;5.732;19.396;8.076;3.9;20889.137;100.718;1.838;36.78;549.144;1.255;0.479;23.434;1.208;0.714;0;1;0
1;4;3846;1077;83;52.931;1.105;87.296;4.851;3.746;82.445;4.346;16.605;7.095;3.624;17883.848;86.19;1.876;31.006;394.217;1.199;0.33;19.855;1.196;0.605;0;0;1
1;4;3903;1077;64;64.922;1.571;142.911;2.871;1.3;140.04;0.92;15.757;6.18;3.595;16970.603;141.34;2.482;22.299;522.821;1.842;3.07;22.865;1.451;0.697;0;0;1
1;4;3983;1077;60;66.082;1.735;128.737;3.096;1.361;125.641;1.072;15.347;6.145;3.681;16529.122;127.002;2.387;19.598;525.136;1.997;3.65;22.916;1.493;0.698;0;0;1
1;4;4062;1077;57;58.905;1.853;94.083;3.291;1.438;90.791;1.559;13.767;6.041;3.81;14827.005;92.23;2.498;18.001;385.233;1.827;2.487;19.627;1.426;0.598;0;0;1
1;4;4150;1077;45;37.206;2.092;67.381;3.886;1.794;63.496;2.747;8.798;5.256;3.977;9475.98;65.29;2.673;8.337;132.514;2.436;5.912;11.511;1.308;0.351;0;0;1
1;4;4390;1077;51;52.078;1.87;87.78;3.57;1.7;84.21;1.979;11.737;5.824;3.931;12640.441;85.91;2.572;14.502;256.299;1.852;2.498;16.009;1.364;0.488;0;0;1
1;4;4508;1077;49;28.8;2.329;51.302;4.227;1.898;47.074;3.876;7.757;5.351;4.335;8354.38;48.972;3.026;7.131;72.609;2.191;4.205;8.521;1.098;0.26;0;0;1
1;4;4593;1077;58;17.115;2.171;38.947;3.84;1.669;35.107;4.539;5.533;4.379;3.797;5958.64;36.777;2.788;5.123;23.83;2.479;6.714;4.882;0.882;0.149;0;0;1
1;4;4742;1077;55;26.823;2.109;42.147;3.874;1.765;38.273;4.407;7.387;5.01;3.978;7955.945;40.038;2.763;6.785;62.215;1.831;2.311;7.888;1.068;0.24;0;0;1
1;4;4815;1077;49;22.496;2.439;38.607;4.257;1.818;34.35;5.026;6.644;5.049;4.294;7155.178;36.168;3.122;5.983;40.217;2.299;4.918;6.342;0.955;0.193;0;0;1
1;4;4910;1077;96;6.455;2.928;10.936;4.763;1.835;6.174;22.912;4.691;4.544;4.41;5052.357;8.008;3.634;5.348;1.553;1.255;2.864;1.246;0.266;0.038;0;0;1
1;4;4965;1077;93;5.831;3.173;6.694;4.845;1.673;1.848;47.508;4.719;4.639;4.558;5082.858;3.521;3.912;5.465;0.729;-0.127;-1.332;0.854;0.181;0.026;0;0;1
1;4;5031;1077;87;5.594;2.93;5.976;4.643;1.713;1.333;56.227;4.526;4.452;4.375;4875.006;3.046;3.809;5.195;0.651;-0.14;-1.194;0.807;0.178;0.025;0;0;1
1;4;5111;1077;86;5.324;2.903;5.788;4.36;1.458;1.428;50.517;4.296;4.229;4.162;4627.056;2.886;3.581;4.973;0.559;-0.061;-1.285;0.748;0.174;0.023;0;0;1
1;4;5193;1077;80;6.135;3.321;6.658;4.952;1.631;1.706;48.877;4.907;4.826;4.744;5285.224;3.337;4.107;5.672;0.773;-0.056;-1.177;0.879;0.179;0.027;0;0;1
1;4;5275;1077;78;6.133;3.278;6.722;4.972;1.694;1.75;49.18;4.91;4.831;4.752;5287.796;3.444;4.141;5.658;0.751;-0.028;-1.154;0.866;0.176;0.026;0;0;1
1;4;5346;1077;84;5.65;3.158;6.16;4.62;1.462;1.54;48.698;4.563;4.496;4.428;4914.774;3.002;3.852;5.231;0.602;-0.027;-1.188;0.776;0.17;0.024;0;0;1
1;4;5423;1077;81;5.467;2.93;6.016;4.438;1.508;1.578;48.856;4.383;4.314;4.245;4720.288;3.086;3.697;5.014;0.588;-0.012;-1.144;0.767;0.175;0.023;0;0;1
1;4;5552;1077;82;6.117;3.172;6.526;4.971;1.799;1.555;53.632;4.892;4.81;4.726;5268.642;3.354;4.105;5.66;0.775;-0.087;-1.173;0.881;0.18;0.027;0;0;1
1;4;5621;1077;72;6.701;3.556;7.515;5.326;1.77;2.189;44.712;5.304;5.218;5.13;5712.863;3.958;4.464;6.095;0.906;0.038;-1.162;0.952;0.179;0.029;0;0;1
1;4;5739;1077;81;5.601;3.007;6.062;4.615;1.609;1.447;52.648;4.526;4.455;4.381;4874.967;3.055;3.828;5.214;0.626;-0.142;-1.147;0.791;0.175;0.024;0;0;1
1;4;5806;1077;80;5.635;3.029;6.127;4.525;1.496;1.602;48.293;4.511;4.44;4.369;4858.509;3.098;3.8;5.155;0.63;0.035;-1.156;0.794;0.176;0.024;0;0;1
1;4;5880;1077;77;5.807;3.085;6.378;4.587;1.502;1.791;45.614;4.588;4.513;4.438;4941.619;3.293;3.865;5.258;0.681;0.078;-1.17;0.825;0.18;0.025;0;0;1
1;4;5965;1077;81;5.43;2.891;5.923;4.362;1.471;1.561;48.527;4.332;4.261;4.189;4665.213;3.032;3.642;4.991;0.602;0.008;-1.167;0.776;0.179;0.024;0;0;1
1;4;6042;1077;82;5.018;2.626;5.418;3.985;1.358;1.433;48.654;4.007;3.943;3.878;4315.73;2.791;3.418;4.649;0.503;0.003;-1.166;0.709;0.177;0.022;0;0;1
1;4;6134;1077;88;4.655;2.552;5.029;3.796;1.244;1.232;50.231;3.766;3.708;3.648;4056.346;2.476;3.173;4.332;0.43;-0.066;-1.236;0.656;0.174;0.02;0;0;1
1;4;6221;1077;80;4.901;2.637;5.208;3.924;1.287;1.284;50.053;3.93;3.87;3.809;4232.521;2.571;3.338;4.518;0.464;-0.001;-1.204;0.681;0.173;0.021;0;0;1
1;4;6295;1077;83;4.737;2.662;5.112;3.854;1.192;1.258;48.646;3.835;3.78;3.725;4130.502;2.45;3.276;4.391;0.411;-0.026;-1.197;0.641;0.167;0.02;0;0;1
1;4;6354;1077;82;4.786;2.527;5.213;3.836;1.309;1.377;48.733;3.841;3.782;3.721;4137.008;2.686;3.268;4.4;0.448;-0.02;-1.176;0.669;0.174;0.02;0;0;1
1;4;6440;1077;77;5.512;2.967;6.008;4.451;1.484;1.557;48.806;4.444;4.379;4.313;4785.814;3.041;3.833;5.071;0.561;-0.021;-1.068;0.749;0.169;0.023;0;0;1
1;4;6526;1077;83;6.004;3.231;6.44;4.825;1.594;1.616;49.655;4.813;4.74;4.665;5183.765;3.209;4.122;5.479;0.692;-0.013;-1.117;0.832;0.173;0.025;0;0;1
1;2;6269;1077;92;4.756;2.594;5.161;3.824;1.23;1.337;47.909;3.826;3.766;3.706;4120.876;2.567;3.227;4.407;0.451;-0.003;-1.261;0.671;0.175;0.02;0;1;0
1;2;6179;1077;78;5.306;2.786;5.791;4.2;1.414;1.591;47.045;4.23;4.164;4.097;4555.877;3.005;3.623;4.834;0.552;0.033;-1.068;0.743;0.176;0.023;0;1;0
1;2;6047;1077;74;6.012;3.197;6.519;4.772;1.575;1.748;47.399;4.757;4.679;4.6;5123.053;3.323;4.01;5.478;0.731;0.052;-1.156;0.855;0.18;0.026;0;1;0
1;2;5974;1077;74;5.75;3.114;6.286;4.596;1.482;1.69;46.73;4.575;4.502;4.428;4927.419;3.172;3.874;5.294;0.661;0.067;-1.145;0.813;0.178;0.025;0;1;0
1;2;5849;1077;92;5.404;2.912;5.825;4.355;1.442;1.47;49.528;4.341;4.272;4.204;4675.07;2.912;3.647;5.017;0.583;0.021;-1.206;0.763;0.176;0.023;0;1;0
1;2;5752;1077;77;6.185;3.222;6.78;4.954;1.732;1.826;48.679;4.925;4.845;4.764;5304.456;3.558;4.132;5.666;0.776;0.025;-1.183;0.881;0.179;0.027;0;1;0
1;2;5557;1077;99;5.955;3.231;6.518;4.865;1.634;1.653;49.702;4.826;4.751;4.674;5197.173;3.287;4.085;5.554;0.7;-0.119;-1.227;0.837;0.173;0.026;0;1;0
1;2;5421;1077;88;5.849;3.324;6.354;4.752;1.428;1.602;47.139;4.726;4.651;4.574;5090.221;3.03;3.942;5.438;0.701;-0.021;-1.29;0.837;0.177;0.026;0;1;0
1;2;5307;1077;99;5.378;2.874;5.955;4.426;1.552;1.529;50.374;4.361;4.289;4.216;4696.483;3.081;3.647;5.037;0.603;-0.098;-1.251;0.777;0.178;0.024;0;1;0
1;2;5163;1077;89;5.864;3.191;6.363;4.827;1.636;1.536;51.588;4.757;4.682;4.606;5122.822;3.172;3.974;5.411;0.689;-0.089;-1.221;0.83;0.175;0.025;0;1;0
1;2;5039;1077;88;5.295;2.924;5.954;4.413;1.489;1.541;49.142;4.317;4.255;4.192;4649.893;3.03;3.628;4.899;0.521;-0.082;-1.206;0.722;0.167;0.022;0;1;0
1;2;4909;1077;87;5.0;2.673;5.418;4.209;1.536;1.209;55.954;4.105;4.043;3.978;4421.217;2.745;3.498;4.68;0.489;-0.22;-1.164;0.699;0.17;0.021;0;1;0
1;2;4765;1077;49;21.605;2.26;38.848;4.036;1.776;34.812;4.854;6.201;4.681;3.971;6678.716;36.588;2.881;5.205;36.718;2.437;5.956;6.06;0.977;0.185;0;1;0
1;2;4640;1077;54;21.169;2.512;50.989;4.443;1.931;46.546;3.982;6.527;5.062;4.37;7029.791;48.477;3.217;5.563;39.222;2.831;9.216;6.263;0.959;0.191;0;1;0
1;2;4537;1077;53;24.117;2.273;49.639;4.153;1.88;45.486;3.97;6.777;4.951;4.141;7299.366;47.366;2.98;5.766;50.123;2.547;6.876;7.08;1.045;0.216;0;1;0
1;2;4415;1077;49;22.249;2.598;38.871;4.664;2.066;34.207;5.696;6.908;5.382;4.609;7439.535;36.273;3.337;6.319;37.478;2.166;4.391;6.122;0.886;0.187;0;1;0
1;2;4320;1077;56;20.809;2.412;35.748;4.256;1.844;31.493;5.531;6.406;4.956;4.231;6898.772;33.336;3.073;5.778;33.501;2.216;4.753;5.788;0.904;0.176;0;1;0
1;2;4171;1077;54;30.974;2.175;55.363;3.93;1.755;51.433;3.3;8.019;5.194;4.097;8636.146;53.188;2.877;6.892;91.808;2.246;4.546;9.582;1.195;0.292;0;1;0
1;2;4074;1077;55;60.585;1.935;99.026;3.522;1.588;95.504;1.635;13.284;6.001;3.922;14307.139;97.092;2.581;14.446;380.674;2.022;3.354;19.511;1.469;0.595;0;1;0
1;2;3837;1077;64;79.551;1.319;151.611;3.429;2.109;148.182;1.404;18.025;6.772;3.739;19412.549;150.292;2.359;23.122;716.92;1.951;3.502;26.775;1.485;0.816;0;1;0
1;2;3773;1077;77;70.05;1.166;144.387;4.918;3.752;139.469;2.62;19.758;7.656;3.853;21279.877;143.221;2.048;31.102;708.543;1.681;2.343;26.618;1.347;0.811;0;1;0
1;4;3809;1077;71;66.754;1.213;119.567;5.754;4.542;113.813;3.837;19.476;7.78;3.896;20975.782;118.354;2.016;33.093;640.442;1.489;1.292;25.307;1.299;0.771;0;0;1
1;4;3874;1077;73;66.445;1.254;115.279;5.172;3.918;110.107;3.436;19.284;7.793;3.992;20768.461;114.025;2.113;32.113;622.905;1.494;1.384;24.958;1.294;0.761;0;0;1
1;4;3968;1077;77;60.595;1.222;126.073;5.157;3.935;120.916;3.152;18.816;7.584;3.894;20265.195;124.851;2.068;31.135;614.905;1.654;2.247;24.797;1.318;0.756;0;0;1
1;4;4115;1077;68;64.761;1.221;126.4;4.065;2.844;122.335;2.272;17.401;7.094;3.808;18740.537;125.179;2.152;27.081;544.286;1.654;2.116;23.33;1.341;0.711;0;0;1
1;4;4186;1077;61;64.139;1.202;122.279;3.711;2.509;118.568;2.072;16.926;6.784;3.67;18229.373;121.077;2.128;24.374;534.996;1.685;2.173;23.13;1.367;0.705;0;0;1
1;4;4227;1077;69;59.713;1.201;108.753;3.789;2.588;104.964;2.406;16.414;6.699;3.639;17678.021;107.552;2.111;23.856;485.075;1.597;1.716;22.024;1.342;0.671;0;0;1
1;4;4947;1077;60;50.024;1.952;90.063;3.552;1.601;86.511;1.817;12.215;5.956;3.985;13155.049;88.112;2.666;13.561;281.887;1.859;2.621;16.789;1.375;0.512;0;0;1
1;4;5104;1077;56;47.389;1.991;93.142;3.669;1.678;89.473;1.841;10.567;5.488;3.901;11380.46;91.151;2.64;9.893;232.294;2.373;5.448;15.241;1.442;0.464;0;0;1
1;4;5188;1077;54;29.582;1.984;54.656;3.714;1.73;50.942;3.285;7.274;4.723;3.751;7834.537;52.672;2.617;5.946;79.127;2.386;5.254;8.895;1.223;0.271;0;0;1
1;4;5305;1077;51;18.627;2.904;31.533;5.141;2.237;26.392;7.812;6.629;5.558;4.946;7139.128;28.629;3.704;5.974;23.887;2.217;4.784;4.887;0.737;0.149;0;0;1
1;4;5385;1077;54;24.497;2.176;46.582;4.018;1.841;42.565;4.147;6.859;4.843;4.005;7387.232;44.406;2.859;5.677;59.797;2.668;7.24;7.733;1.127;0.236;0;0;1
1;4;5464;1077;61;13.811;3.079;26.664;5.337;2.259;21.327;9.576;6.212;5.504;5.054;6689.898;23.585;3.866;6.07;14.038;2.375;6.284;3.747;0.603;0.114;0;0;1
1;4;5564;1077;66;12.549;2.964;26.031;5.129;2.165;20.903;9.385;5.818;5.19;4.782;6265.456;23.067;3.65;5.763;11.518;2.4;6.583;3.394;0.583;0.103;0;0;1
1;4;5651;1077;72;11.079;3.343;19.179;5.581;2.238;13.597;14.133;6.003;5.556;5.231;6464.854;15.835;4.087;6.278;7.438;1.961;3.962;2.727;0.454;0.083;0;0;1
1;4;5901;1077;99;5.774;3.063;6.251;4.813;1.75;1.438;54.894;4.669;4.586;4.5;5028.995;3.188;3.859;5.434;0.752;-0.153;-1.36;0.867;0.186;0.026;0;0;1
1;4;5989;1077;85;4.549;2.388;4.993;3.757;1.368;1.236;52.535;3.688;3.628;3.567;3971.902;2.605;3.112;4.253;0.422;-0.17;-1.164;0.65;0.176;0.02;0;0;1
1;4;6079;1077;89;4.552;2.441;4.941;3.763;1.322;1.178;52.885;3.702;3.643;3.584;3986.758;2.5;3.114;4.254;0.417;-0.113;-1.239;0.646;0.174;0.02;0;0;1
1;4;6183;1077;80;5.142;2.851;5.664;4.305;1.454;1.358;51.704;4.187;4.124;4.06;4509.593;2.813;3.524;4.779;0.509;-0.112;-1.184;0.714;0.17;0.022;0;0;1
1;2;5677;1077;61;12.603;2.851;23.374;5.167;2.316;18.206;11.286;5.85;5.248;4.845;6300.959;20.522;3.728;5.901;10.805;2.324;6.252;3.287;0.562;0.1;0;1;0
1;2;5571;1077;71;9.167;3.055;19.513;5.27;2.216;14.242;13.463;5.446;5.108;4.846;5865.204;16.458;3.853;5.913;4.914;2.069;5.716;2.217;0.407;0.068;0;1;0
1;2;5458;1077;54;13.405;2.327;22.868;4.158;1.831;18.71;8.913;5.204;4.469;4.019;5604.922;20.541;3.014;5.196;12.085;2.056;3.97;3.476;0.668;0.106;0;1;0
1;2;5279;1077;52;17.092;2.071;32.314;3.751;1.679;28.563;5.553;5.473;4.295;3.699;5894.295;30.243;2.702;5.085;23.614;2.319;5.235;4.859;0.888;0.148;0;1;0
1;2;5205;1077;51;13.485;2.915;22.686;5.159;2.244;17.528;11.35;5.864;5.258;4.85;6315.574;19.772;3.718;5.914;10.679;2.16;5.014;3.268;0.557;0.1;0;1;0
1;2;4991;1077;54;31.124;2.283;75.426;4.125;1.842;71.301;2.518;7.996;5.343;4.265;8611.571;73.143;2.991;7.528;88.533;2.608;7.893;9.409;1.177;0.287;0;1;0
1;2;4838;1077;62;68.014;1.49;142.162;2.862;1.373;139.3;0.976;16.335;6.227;3.572;17593.023;140.672;2.595;21.982;594.638;1.98;3.717;24.385;1.493;0.743;0;1;0
1;2;4737;1077;74;61.8;1.313;116.971;4.175;2.862;112.796;2.475;17.555;7.296;3.984;18906.216;115.658;2.277;28.369;528.128;1.469;1.081;22.981;1.309;0.7;0;1;0
1;2;4582;1077;61;60.926;1.521;133.401;2.913;1.391;130.488;1.055;14.953;6.122;3.634;16104.309;131.88;2.549;20.345;462.519;1.882;3.232;21.506;1.438;0.655;0;1;0
1;2;4505;1077;51;66.721;1.717;125.191;3.158;1.44;122.034;1.166;14.286;6.146;3.812;15386.223;123.474;2.606;16.518;433.391;1.95;3.194;20.818;1.457;0.634;0;1;0
1;2;4420;1077;58;67.192;1.786;151.904;3.251;1.465;148.653;0.976;15.647;6.485;3.933;16852.028;150.118;2.712;19.193;524.962;1.994;3.883;22.912;1.464;0.698;0;1;0
1;2;4175;1077;60;78.322;1.247;140.545;4.411;3.164;136.134;2.271;20.159;7.558;3.961;21711.329;139.298;2.206;25.888;859.23;1.867;2.766;29.313;1.454;0.893;0;1;0
1;2;4124;1077;69;80.28;1.207;141.364;5.445;4.237;135.919;3.023;22.467;8.223;4.031;24197.43;140.157;2.091;31.564;998.352;1.706;1.978;31.597;1.406;0.963;0;1;0
1;2;4049;1077;72;66.886;1.153;135.109;5.436;4.283;129.673;3.197;19.688;7.657;3.803;21203.589;133.956;1.957;32.168;688.055;1.597;1.805;26.231;1.332;0.799;0;1;0
1;2;3970;1077;83;64.23;1.193;123.125;6.192;4.998;116.933;4.099;19.782;8.101;3.972;21305.046;121.932;1.932;32.469;620.291;1.464;1.321;24.906;1.259;0.759;0;1;0
1;2;3882;1077;75;65.292;1.313;150.643;6.656;5.343;143.987;3.578;19.556;7.949;3.86;21061.692;149.33;1.879;33.969;615.464;1.582;2.234;24.809;1.269;0.756;0;1;0
1;2;3787;1077;78;65.07;1.43;114.703;7.79;6.36;106.913;5.615;19.611;8.187;3.941;21121.078;113.273;1.876;34.158;586.757;1.446;1.281;24.223;1.235;0.738;0;1;0
1;4;3839;1077;83;62.133;1.275;108.72;6.513;5.238;102.207;4.875;19.477;8.002;3.883;20976.574;107.445;1.854;35.503;578.44;1.371;1.005;24.051;1.235;0.733;0;0;1
1;4;3959;1077;74;59.514;1.244;107.257;7.473;6.229;99.784;5.876;17.793;7.615;3.665;19162.696;106.013;1.724;32.348;448.623;1.309;0.777;21.181;1.19;0.645;0;0;1
1;4;4037;1077;70;60.249;1.369;108.617;6.729;5.36;101.888;4.998;17.622;7.347;3.504;18979.255;107.248;1.654;32.66;454.211;1.323;0.861;21.312;1.209;0.649;0;0;1
1;4;4094;1077;70;67.487;1.256;135.201;7.365;6.108;127.836;4.56;18.863;7.567;3.566;20315.529;133.945;1.684;32.913;575.788;1.548;1.846;23.996;1.272;0.731;0;0;1
