id;direction;distance;len;Кол-во пиков;Сред.зн.пика;Min;Max;Медиана;Смещение низ;Смещение верх;Смещение;Mean;Геом.сред.;Гарм.сред.;Сумма;Размах;Ниж.квартиль;Верх.квартиль;Дисперсия;Асимметрия;Куртозис;Std откл.; Коэф.вариации;Std ошибка
0;0;3773;1665;318;812.83;2.591;5.275;3.849;1.259;1.425;46.9;3.923;3.869;3.815;6531.752;2.684;3.436;4.47;0.417;0.063;-1.023;0.646;0.165;0.016
0;2;5572;1665;398;813.721;3.007;5.945;4.318;1.31;1.628;44.591;4.325;4.267;4.209;7200.772;2.938;3.747;4.889;0.491;0.063;-1.043;0.701;0.162;0.017
0;4;3731;1665;313;832.006;2.79;5.767;4.234;1.443;1.533;48.498;4.225;4.16;4.096;7034.302;2.976;3.612;4.839;0.536;0.063;-1.077;0.732;0.173;0.018
0;4;5321;1665;401;841.551;3.115;6.428;4.731;1.616;1.696;48.793;4.755;4.684;4.612;7917.155;3.313;4.069;5.432;0.668;0.063;-1.078;0.817;0.172;0.02
0;4;4876;1665;324;845.873;2.891;6.203;4.478;1.587;1.726;47.904;4.453;4.381;4.309;7414.248;3.312;3.733;5.088;0.629;0.063;-1.108;0.793;0.178;0.019
0;2;4900;1665;353;824.269;3.589;7.123;5.232;1.644;1.891;46.503;5.251;5.175;5.1;8742.158;3.535;4.485;6.001;0.78;0.063;-1.124;0.883;0.168;0.022
0;3;4105;1665;390;868.141;2.787;5.814;4.187;1.4;1.627;46.248;4.189;4.121;4.052;6975.296;3.027;3.507;4.83;0.566;0.063;-1.143;0.752;0.18;0.018
0;1;5053;1665;325;846.345;3.031;6.367;4.63;1.598;1.737;47.921;4.624;4.549;4.474;7698.519;3.336;3.891;5.334;0.682;0.063;-1.189;0.826;0.179;0.02
0;1;4160;1665;329;839.748;2.98;6.083;4.41;1.43;1.673;46.079;4.43;4.358;4.286;7375.563;3.103;3.717;5.115;0.628;0.063;-1.212;0.792;0.179;0.019
0;2;5963;1665;403;814.923;3.045;6.558;4.602;1.557;1.956;44.322;4.593;4.517;4.44;7646.736;3.513;3.917;5.226;0.686;0.062;-0.959;0.828;0.18;0.02
0;3;3756;1665;361;845.9;2.933;6.045;4.338;1.405;1.707;45.154;4.376;4.314;4.252;7286.116;3.112;3.792;4.981;0.534;0.062;-1.021;0.731;0.167;0.018
0;3;5312;1665;358;839.176;3.085;6.303;4.604;1.519;1.7;47.194;4.611;4.545;4.479;7677.308;3.218;3.959;5.264;0.6;0.062;-1.055;0.774;0.168;0.019
2;2;5215;1665;337;851.828;3.112;6.407;4.614;1.503;1.792;45.605;4.641;4.572;4.503;7726.802;3.295;3.982;5.291;0.627;0.062;-1.085;0.792;0.171;0.019
2;3;5138;1665;319;845.157;2.681;5.786;4.099;1.417;1.687;45.651;4.112;4.047;3.982;6846.946;3.104;3.489;4.72;0.528;0.062;-1.092;0.727;0.177;0.018
0;2;5155;1665;362;822.508;3.157;6.572;4.697;1.54;1.875;45.103;4.724;4.648;4.571;7865.411;3.415;4.061;5.45;0.709;0.062;-1.116;0.842;0.178;0.021
0;2;5265;1665;351;843.655;2.852;5.841;4.202;1.351;1.639;45.181;4.219;4.153;4.087;7024.862;2.989;3.579;4.834;0.546;0.062;-1.121;0.739;0.175;0.018
0;4;5239;1665;349;848.762;3.216;6.155;4.605;1.389;1.551;47.245;4.585;4.518;4.451;7633.569;2.939;3.918;5.223;0.603;0.062;-1.122;0.777;0.169;0.019
0;1;5369;1665;335;814.31;2.523;5.25;3.788;1.265;1.463;46.371;3.766;3.71;3.654;6270.316;2.727;3.212;4.301;0.415;0.062;-1.124;0.644;0.171;0.016
0;4;4152;1665;353;835.516;2.694;5.496;4.001;1.307;1.495;46.654;4.051;3.988;3.925;6744.411;2.802;3.464;4.661;0.499;0.062;-1.142;0.707;0.174;0.017
0;4;4771;1665;363;805.617;3.478;6.977;5.103;1.625;1.874;46.436;5.101;5.024;4.947;8493.022;3.499;4.322;5.834;0.771;0.062;-1.151;0.878;0.172;0.022
0;4;4605;1665;365;839.8;3.169;6.528;4.72;1.551;1.808;46.164;4.745;4.675;4.605;7900.309;3.359;4.05;5.464;0.655;0.062;-1.151;0.809;0.171;0.02
0;0;5724;1665;402;830.828;2.706;5.399;3.871;1.166;1.528;43.277;3.911;3.861;3.81;6512.517;2.694;3.447;4.393;0.388;0.061;-0.892;0.623;0.159;0.015
2;2;5435;1665;350;857.026;2.746;5.747;4.114;1.368;1.634;45.571;4.124;4.065;4.006;6866.901;3.002;3.554;4.677;0.479;0.061;-0.984;0.692;0.168;0.017
2;4;4073;1665;352;825.83;3.291;6.822;4.854;1.563;1.969;44.257;4.895;4.828;4.759;8150.817;3.532;4.274;5.552;0.655;0.061;-1.009;0.809;0.165;0.02
2;2;4429;1665;323;844.266;2.479;5.238;3.792;1.312;1.447;47.564;3.806;3.75;3.695;6336.542;2.759;3.28;4.335;0.415;0.061;-1.016;0.645;0.169;0.016
0;2;4541;1665;331;832.372;3.146;6.418;4.659;1.513;1.759;46.25;4.665;4.597;4.528;7767.024;3.272;4.017;5.296;0.628;0.061;-1.031;0.792;0.17;0.019
2;4;5397;1665;339;836.988;2.433;5.291;3.754;1.321;1.537;46.218;3.812;3.753;3.695;6346.989;2.858;3.272;4.362;0.44;0.061;-1.086;0.663;0.174;0.016
2;2;3935;1665;371;846.278;2.42;5.125;3.66;1.24;1.465;45.846;3.675;3.622;3.569;6119.355;2.705;3.154;4.202;0.384;0.061;-1.135;0.619;0.169;0.015
0;0;4652;1665;354;841.127;2.991;6.171;4.447;1.456;1.724;45.786;4.441;4.375;4.309;7393.446;3.18;3.766;5.077;0.576;0.061;-1.17;0.759;0.171;0.019
0;0;4384;1665;439;830.248;3.395;9.01;5.489;2.094;3.521;37.288;5.35;5.249;5.146;8908.335;5.615;4.376;6.147;1.061;0.06;-0.643;1.03;0.192;0.025
0;2;4065;1665;378;823.545;2.776;5.506;4.043;1.267;1.463;46.424;4.097;4.041;3.984;6820.874;2.73;3.567;4.679;0.452;0.06;-1.048;0.672;0.164;0.016
2;2;4199;1665;332;822.386;2.836;5.976;4.253;1.417;1.723;45.116;4.252;4.184;4.117;7079.271;3.14;3.613;4.859;0.564;0.06;-1.05;0.751;0.177;0.018
2;2;4246;1665;342;847.222;3.23;6.529;4.801;1.571;1.728;47.627;4.796;4.731;4.666;7986.065;3.299;4.133;5.417;0.617;0.06;-1.057;0.785;0.164;0.019
0;2;5727;1665;340;830.565;3.261;6.479;4.789;1.528;1.69;47.481;4.782;4.712;4.642;7962.294;3.218;4.102;5.47;0.659;0.06;-1.073;0.812;0.17;0.02
0;2;5044;1665;342;833.623;3.503;6.983;5.171;1.668;1.812;47.935;5.153;5.078;5.003;8579.379;3.48;4.437;5.887;0.759;0.06;-1.091;0.871;0.169;0.021
0;2;4893;1665;346;832.78;2.677;5.477;3.961;1.284;1.516;45.857;3.989;3.93;3.871;6642.08;2.8;3.413;4.556;0.466;0.06;-1.096;0.682;0.171;0.017
0;4;4394;1665;377;825.093;2.735;5.844;4.164;1.43;1.68;45.983;4.178;4.116;4.054;6955.918;3.109;3.569;4.764;0.509;0.06;-1.109;0.714;0.171;0.017
0;0;5945;1665;343;850.233;3.062;6.174;4.513;1.451;1.662;46.611;4.541;4.471;4.401;7560.991;3.113;3.858;5.214;0.625;0.06;-1.111;0.791;0.174;0.019
2;4;5184;1665;362;803.204;3.396;6.708;4.926;1.53;1.781;46.205;4.97;4.903;4.836;8275.562;3.311;4.289;5.672;0.658;0.06;-1.122;0.811;0.163;0.02
0;4;4471;1665;394;831.396;3.277;6.571;4.78;1.503;1.791;45.63;4.806;4.734;4.662;8001.364;3.294;4.113;5.502;0.682;0.06;-1.135;0.826;0.172;0.02
2;4;3812;1665;348;831.267;2.663;5.702;4.012;1.349;1.69;44.384;4.071;4.006;3.94;6778.43;3.039;3.461;4.723;0.524;0.06;-1.135;0.724;0.178;0.018
0;0;4110;1665;359;833.769;2.883;5.785;4.198;1.315;1.587;45.305;4.244;4.179;4.114;7067.005;2.902;3.591;4.916;0.545;0.06;-1.231;0.738;0.174;0.018
0;4;5409;1665;360;828.833;2.706;5.693;4.084;1.378;1.609;46.138;4.132;4.072;4.011;6879.055;2.987;3.601;4.734;0.487;0.059;-1;0.698;0.169;0.017
2;4;3753;1665;351;814.521;2.679;5.639;4.031;1.353;1.607;45.701;4.067;4.006;3.945;6772.329;2.96;3.49;4.642;0.49;0.059;-1.022;0.7;0.172;0.017
2;4;4876;1665;333;856.174;2.692;5.641;4.048;1.356;1.592;45.994;4.093;4.033;3.973;6814.091;2.949;3.529;4.676;0.479;0.059;-1.022;0.692;0.169;0.017
1;2;4034;1665;351;817.655;2.89;5.923;4.321;1.431;1.602;47.185;4.351;4.288;4.224;7243.633;3.033;3.77;4.963;0.54;0.059;-1.028;0.735;0.169;0.018
2;4;5382;1665;376;833.481;2.963;5.763;4.278;1.315;1.485;46.962;4.271;4.218;4.166;7110.581;2.801;3.686;4.828;0.442;0.059;-1.1;0.665;0.156;0.016
2;1;5208;1665;341;811.578;2.625;5.352;3.847;1.222;1.504;44.825;3.871;3.807;3.743;6445.413;2.727;3.259;4.468;0.488;0.059;-1.149;0.699;0.181;0.017
0;2;4245;1665;356;831.236;2.929;5.947;4.31;1.38;1.637;45.748;4.302;4.24;4.179;7163.302;3.017;3.633;4.912;0.525;0.059;-1.17;0.725;0.168;0.018
2;3;4179;1665;325;832.434;2.455;5.21;3.717;1.263;1.493;45.827;3.746;3.69;3.635;6236.457;2.755;3.199;4.311;0.409;0.059;-1.175;0.64;0.171;0.016
0;4;4734;1665;325;800.895;2.763;5.747;4.072;1.309;1.674;43.88;4.123;4.056;3.988;6865.614;2.984;3.477;4.769;0.549;0.059;-1.178;0.741;0.18;0.018
2;4;3895;1665;315;843.851;2.897;6.622;4.437;1.54;2.185;41.347;4.47;4.4;4.329;7443.119;3.724;3.841;5.13;0.617;0.058;-0.999;0.786;0.176;0.019
0;0;3768;1665;360;830.378;2.921;5.992;4.386;1.466;1.605;47.73;4.388;4.325;4.262;7306.192;3.071;3.773;4.974;0.543;0.058;-1.079;0.737;0.168;0.018
0;2;4988;1665;358;826.858;2.673;5.455;4.031;1.359;1.424;48.827;4.035;3.974;3.911;6718.482;2.783;3.438;4.629;0.49;0.058;-1.081;0.7;0.173;0.017
2;4;5814;1665;340;836.674;2.875;5.77;4.226;1.351;1.544;46.667;4.273;4.216;4.159;7114.791;2.895;3.701;4.88;0.48;0.058;-1.087;0.693;0.162;0.017
2;2;5071;1665;366;830.811;2.709;5.449;3.898;1.189;1.551;43.401;3.905;3.854;3.803;6501.296;2.74;3.363;4.435;0.39;0.058;-1.118;0.625;0.16;0.015
0;4;4795;1665;328;812.055;3.488;7.073;5.166;1.677;1.907;46.796;5.17;5.093;5.015;8608.02;3.585;4.383;5.942;0.788;0.058;-1.158;0.888;0.172;0.022
0;4;5806;1665;364;843.376;3.029;6.136;4.507;1.478;1.629;47.57;4.504;4.433;4.361;7498.458;3.107;3.8;5.158;0.63;0.058;-1.162;0.794;0.176;0.019
0;2;4856;1665;366;826.792;3.392;6.444;4.84;1.448;1.604;47.445;4.809;4.744;4.68;8006.54;3.053;4.113;5.441;0.612;0.058;-1.169;0.782;0.163;0.019
0;0;4542;1665;354;834.503;2.698;5.345;3.956;1.258;1.389;47.512;3.985;3.929;3.873;6635.246;2.647;3.398;4.58;0.44;0.058;-1.205;0.663;0.166;0.016
0;1;4999;1665;342;823.257;3.204;6.502;4.693;1.489;1.809;45.141;4.72;4.643;4.567;7858.275;3.297;3.966;5.48;0.712;0.058;-1.217;0.844;0.179;0.021
0;4;5495;1665;357;832.591;2.944;5.794;4.27;1.326;1.524;46.523;4.198;4.135;4.071;6990.236;2.849;3.507;4.788;0.529;0.058;-1.22;0.727;0.173;0.018
2;2;6054;1665;330;824.342;2.65;5.427;3.957;1.307;1.469;47.086;3.948;3.892;3.835;6572.617;2.777;3.395;4.448;0.435;0.057;-0.959;0.66;0.167;0.016
0;3;4969;1665;343;814.344;2.689;5.392;3.979;1.289;1.414;47.695;4.028;3.973;3.918;6705.986;2.703;3.536;4.588;0.435;0.057;-1.049;0.66;0.164;0.016
0;2;4335;1665;370;843.519;3.369;7.133;5.038;1.668;2.096;44.323;5.049;4.97;4.89;8406.078;3.764;4.334;5.79;0.785;0.057;-1.07;0.886;0.175;0.022
0;2;5113;1665;379;815.383;2.982;6.384;4.638;1.655;1.747;48.662;4.667;4.591;4.516;7770.156;3.402;3.975;5.387;0.692;0.057;-1.137;0.832;0.178;0.02
0;3;3990;1665;369;846.528;3.166;6.142;4.531;1.365;1.611;45.855;4.554;4.49;4.427;7581.999;2.976;3.906;5.207;0.57;0.057;-1.154;0.755;0.166;0.019
0;0;3670;1665;362;844.547;2.657;5.276;3.856;1.199;1.42;45.794;3.865;3.82;3.774;6434.446;2.619;3.432;4.292;0.342;0.056;-0.783;0.585;0.151;0.014
0;4;5821;1665;340;831.906;2.817;5.869;4.261;1.444;1.607;47.321;4.285;4.223;4.161;7134.224;3.051;3.701;4.862;0.519;0.056;-0.967;0.72;0.168;0.018
2;4;4191;1665;373;822.501;3.036;6.091;4.42;1.384;1.671;45.308;4.433;4.376;4.32;7380.349;3.056;3.856;5.002;0.492;0.056;-0.999;0.702;0.158;0.017
0;1;5324;1665;388;847.482;3.277;6.542;4.849;1.572;1.693;48.151;4.904;4.839;4.773;8164.849;3.266;4.268;5.575;0.63;0.056;-1.05;0.794;0.162;0.019
0;3;3692;1665;362;854.276;2.915;5.823;4.32;1.405;1.503;48.315;4.343;4.286;4.23;7230.607;2.908;3.77;4.923;0.483;0.056;-1.062;0.695;0.16;0.017
2;2;3551;1665;355;827.479;3.051;6.114;4.537;1.485;1.578;48.487;4.566;4.502;4.439;7601.698;3.063;3.963;5.213;0.569;0.056;-1.103;0.755;0.165;0.018
2;4;3814;1665;356;841.902;2.645;5.249;3.874;1.229;1.376;47.178;3.918;3.864;3.81;6523.474;2.604;3.373;4.5;0.418;0.056;-1.188;0.647;0.165;0.016
2;4;4796;1665;357;844.095;2.998;6.271;4.499;1.5;1.773;45.841;4.512;4.445;4.379;7512.103;3.273;3.88;5.149;0.59;0.055;-1.043;0.768;0.17;0.019
0;2;6138;1665;366;818.022;2.926;5.966;4.22;1.294;1.746;42.569;4.303;4.244;4.185;7164.703;3.039;3.742;4.909;0.501;0.055;-1.043;0.708;0.164;0.017
2;2;4413;1665;352;829.875;2.827;5.73;4.239;1.412;1.491;48.639;4.227;4.17;4.114;7037.528;2.903;3.636;4.772;0.471;0.055;-1.044;0.686;0.162;0.017
0;0;5971;1665;372;821.613;3.325;6.843;4.972;1.646;1.871;46.805;5.012;4.941;4.87;8345.031;3.517;4.328;5.725;0.699;0.055;-1.061;0.836;0.167;0.02
1;0;3914;1665;373;826.622;2.919;6.07;4.34;1.42;1.73;45.088;4.361;4.297;4.233;7260.384;3.15;3.75;4.971;0.547;0.055;-1.061;0.74;0.17;0.018
0;2;4443;1665;396;830.664;2.672;5.329;3.977;1.305;1.352;49.119;3.975;3.924;3.873;6617.826;2.658;3.419;4.487;0.399;0.055;-1.067;0.632;0.159;0.015
0;3;5193;1665;357;816.3;3.192;6.494;4.703;1.511;1.791;45.762;4.725;4.657;4.588;7867.787;3.302;4.07;5.404;0.641;0.055;-1.105;0.8;0.169;0.02
0;4;3965;1665;356;839.329;2.936;6.169;4.472;1.536;1.697;47.506;4.518;4.447;4.377;7521.886;3.233;3.82;5.183;0.626;0.055;-1.128;0.791;0.175;0.019
0;1;3848;1665;322;858.901;2.902;5.989;4.374;1.471;1.615;47.671;4.403;4.332;4.261;7331.197;3.087;3.691;5.093;0.617;0.055;-1.224;0.786;0.178;0.019
0;2;5229;1665;324;843.954;2.512;5.284;3.837;1.325;1.447;47.802;3.812;3.757;3.701;6347.391;2.772;3.293;4.293;0.414;0.054;-0.98;0.643;0.169;0.016
0;0;5832;1665;400;862.28;2.813;5.761;4.139;1.326;1.623;44.96;4.241;4.185;4.129;7060.808;2.948;3.738;4.847;0.465;0.054;-0.983;0.682;0.161;0.017
2;2;4358;1665;367;840.896;2.888;5.776;4.216;1.328;1.561;45.966;4.259;4.206;4.152;7091.183;2.888;3.701;4.82;0.447;0.054;-1.05;0.668;0.157;0.016
0;3;3839;1665;346;826.168;2.732;5.279;3.939;1.207;1.34;47.384;3.923;3.868;3.813;6531.348;2.547;3.338;4.441;0.423;0.054;-1.066;0.65;0.166;0.016
2;4;6099;1665;371;829.016;2.895;6.061;4.404;1.509;1.657;47.655;4.433;4.369;4.305;7381.053;3.166;3.812;5.044;0.56;0.054;-1.083;0.748;0.169;0.018
0;4;3518;1665;361;840.942;2.82;5.511;4.073;1.253;1.438;46.569;4.066;4.011;3.955;6770.511;2.691;3.495;4.617;0.445;0.054;-1.11;0.667;0.164;0.016
0;3;3649;1665;357;833.672;2.715;5.471;3.996;1.281;1.476;46.467;4.038;3.974;3.91;6722.468;2.756;3.44;4.664;0.504;0.054;-1.127;0.71;0.176;0.017
0;2;5574;1665;375;866.776;2.71;5.588;3.987;1.277;1.6;44.389;4.016;3.952;3.889;6686.405;2.877;3.395;4.617;0.502;0.054;-1.158;0.709;0.176;0.017
0;4;4613;1665;325;854.055;2.703;5.636;4.022;1.319;1.614;44.978;4.037;3.969;3.9;6722.311;2.933;3.374;4.682;0.545;0.054;-1.178;0.738;0.183;0.018
0;4;4753;1665;381;857.386;3.505;7.023;5.111;1.606;1.912;45.643;5.17;5.102;5.034;8607.387;3.518;4.539;5.88;0.685;0.053;-0.977;0.828;0.16;0.02
0;4;4322;1665;351;829.009;2.591;5.09;3.803;1.212;1.287;48.496;3.835;3.79;3.743;6385.922;2.5;3.383;4.314;0.347;0.053;-1.001;0.589;0.154;0.014
0;0;6140;1665;384;822.122;3.491;7.035;5.178;1.687;1.856;47.614;5.197;5.122;5.048;8652.224;3.543;4.453;5.898;0.759;0.053;-1.047;0.871;0.168;0.021
1;2;3843;1665;365;819.159;3.061;6.187;4.556;1.495;1.631;47.829;4.568;4.501;4.433;7605.997;3.126;3.947;5.216;0.607;0.053;-1.077;0.779;0.171;0.019
2;1;3901;1665;339;836.699;2.684;5.786;4.011;1.327;1.774;42.797;4.045;3.98;3.914;6734.71;3.102;3.44;4.657;0.52;0.053;-1.09;0.721;0.178;0.018
0;4;5369;1665;318;824.491;3.308;6.792;4.969;1.661;1.824;47.661;4.983;4.906;4.828;8296.719;3.485;4.234;5.725;0.76;0.053;-1.144;0.872;0.175;0.021
0;4;4020;1665;348;822.779;2.953;6.05;4.365;1.412;1.685;45.597;4.389;4.32;4.251;7307.108;3.097;3.693;5.054;0.594;0.053;-1.18;0.771;0.176;0.019
0;2;5675;1665;377;809.674;2.627;5.305;3.865;1.238;1.44;46.232;3.899;3.838;3.777;6491.961;2.678;3.289;4.502;0.469;0.053;-1.214;0.685;0.176;0.017
0;0;4782;1665;408;837.814;2.731;5.624;4.137;1.407;1.487;48.617;4.155;4.099;4.043;6918.504;2.894;3.616;4.716;0.457;0.052;-0.952;0.676;0.163;0.017
0;2;4375;1665;391;834.046;2.691;5.421;4.029;1.337;1.393;48.989;4.002;3.95;3.898;6663.096;2.73;3.437;4.508;0.408;0.052;-1.071;0.639;0.16;0.016
0;0;3823;1665;377;845.347;2.812;5.889;4.243;1.431;1.646;46.512;4.274;4.214;4.154;7115.45;3.077;3.677;4.89;0.5;0.052;-1.073;0.707;0.165;0.017
0;4;3693;1665;391;834.875;3.136;6.388;4.645;1.509;1.743;46.41;4.637;4.564;4.491;7720.499;3.252;3.914;5.288;0.666;0.052;-1.121;0.816;0.176;0.02
0;3;4409;1665;390;846.349;2.838;5.713;4.211;1.374;1.501;47.781;4.226;4.165;4.104;7036.309;2.875;3.604;4.821;0.508;0.052;-1.124;0.713;0.169;0.017
1;2;6172;1665;345;835.484;3.65;7.305;5.371;1.721;1.933;47.102;5.35;5.272;5.194;8907.64;3.655;4.553;6.114;0.82;0.052;-1.151;0.906;0.169;0.022
0;4;4073;1665;377;839.316;3.335;6.667;4.833;1.498;1.835;44.945;4.859;4.788;4.716;8089.932;3.333;4.141;5.58;0.683;0.052;-1.16;0.827;0.17;0.02
0;4;5486;1665;347;822.568;3.07;6.337;4.64;1.57;1.698;48.042;4.647;4.58;4.513;7737.14;3.268;3.984;5.295;0.613;0.051;-1.088;0.783;0.168;0.019
2;3;5228;1665;328;810.945;2.58;5.621;3.997;1.417;1.624;46.598;4.032;3.967;3.902;6713.031;3.041;3.457;4.665;0.514;0.051;-1.097;0.717;0.178;0.018
0;0;3693;1665;346;858.601;2.786;7.067;4.225;1.44;2.842;33.628;4.272;4.199;4.125;7113.702;4.282;3.573;4.972;0.617;0.051;-1.108;0.785;0.184;0.019
2;1;4204;1665;343;828.913;3.143;6.416;4.674;1.531;1.742;46.774;4.701;4.631;4.562;7826.596;3.272;4.016;5.355;0.642;0.051;-1.108;0.801;0.17;0.02
0;2;5448;1665;340;817.371;2.602;5.409;3.848;1.246;1.561;44.382;3.852;3.795;3.738;6413.966;2.807;3.286;4.408;0.431;0.051;-1.108;0.656;0.17;0.016
0;4;4154;1665;369;818.593;3.253;6.456;4.757;1.504;1.699;46.956;4.797;4.728;4.658;7987.797;3.203;4.162;5.49;0.655;0.051;-1.109;0.81;0.169;0.02
0;0;4312;1665;403;846.022;3.559;7.157;5.25;1.691;1.907;46.99;5.276;5.202;5.128;8784.307;3.598;4.537;6.02;0.769;0.051;-1.113;0.877;0.166;0.021
0;4;3962;1665;395;852.699;3.441;6.831;4.996;1.555;1.835;45.873;5.043;4.97;4.896;8396.282;3.39;4.31;5.772;0.727;0.051;-1.116;0.853;0.169;0.021
0;2;4792;1665;349;810.65;3.237;6.178;4.665;1.428;1.513;48.541;4.62;4.561;4.501;7693.008;2.941;3.975;5.186;0.543;0.051;-1.116;0.737;0.16;0.018
2;3;3796;1665;348;815.241;2.512;5.159;3.715;1.203;1.444;45.441;3.723;3.672;3.62;6198.325;2.647;3.196;4.258;0.376;0.051;-1.12;0.613;0.165;0.015
0;4;5316;1665;386;822.744;3.021;6.213;4.515;1.494;1.698;46.804;4.526;4.459;4.391;7535.457;3.192;3.825;5.182;0.598;0.051;-1.151;0.774;0.171;0.019
0;0;5327;1665;390;853.667;2.229;4.694;3.309;1.08;1.385;43.819;3.33;3.282;3.234;5543.983;2.466;2.836;3.807;0.312;0.051;-1.151;0.559;0.168;0.014
0;4;4944;1665;358;835.88;2.779;5.453;4.043;1.265;1.409;47.294;4.05;3.99;3.931;6743.007;2.674;3.431;4.663;0.475;0.051;-1.211;0.689;0.17;0.017
0;2;3847;1665;411;827.182;2.802;5.48;4.065;1.263;1.415;47.168;4.097;4.039;3.98;6821.441;2.678;3.487;4.686;0.471;0.051;-1.242;0.686;0.168;0.017
1;4;3762;1665;358;846.492;2.717;5.667;4.109;1.392;1.558;47.178;4.121;4.055;3.99;6860.778;2.95;3.55;4.737;0.527;0.05;-0.981;0.726;0.176;0.018
0;4;5638;1665;377;829.679;3.271;6.723;4.879;1.609;1.844;46.593;4.893;4.825;4.756;8146.968;3.453;4.26;5.553;0.657;0.05;-0.99;0.811;0.166;0.02
0;4;6223;1665;337;809.098;2.699;5.734;4.112;1.413;1.622;46.556;4.166;4.11;4.053;6937.023;3.035;3.629;4.753;0.462;0.05;-1.008;0.679;0.163;0.017
1;4;4487;1665;374;839.666;3.314;6.701;4.837;1.523;1.864;44.957;4.838;4.771;4.702;8056.025;3.387;4.157;5.483;0.648;0.05;-1.052;0.805;0.166;0.02
0;4;4126;1665;355;826.163;2.657;5.447;3.982;1.325;1.465;47.499;3.98;3.918;3.857;6626.41;2.79;3.393;4.543;0.481;0.05;-1.059;0.693;0.174;0.017
1;2;7204;1665;339;852.507;2.744;5.728;4.173;1.429;1.555;47.882;4.17;4.105;4.039;6942.876;2.984;3.54;4.806;0.536;0.05;-1.16;0.732;0.176;0.018
2;4;4005;1665;385;851.145;2.773;5.414;3.998;1.225;1.415;46.404;3.998;3.943;3.888;6657.422;2.641;3.388;4.559;0.435;0.05;-1.192;0.66;0.165;0.016
1;0;3584;1665;412;822.539;2.663;6.045;4.074;1.412;1.97;41.744;4.04;3.982;3.923;6726.501;3.382;3.504;4.517;0.46;0.049;-0.781;0.679;0.168;0.017
1;4;5092;1665;403;851.412;3.279;7.487;5.1;1.821;2.387;43.276;5.061;4.985;4.909;8426.682;4.208;4.333;5.723;0.752;0.049;-0.901;0.867;0.171;0.021
1;4;4899;1665;386;838.104;2.906;5.663;4.25;1.343;1.413;48.732;4.238;4.188;4.137;7057.019;2.756;3.701;4.74;0.422;0.049;-0.983;0.649;0.153;0.016
0;3;4391;1665;352;862.903;3.309;6.679;4.812;1.503;1.867;44.594;4.851;4.782;4.712;8076.73;3.37;4.238;5.535;0.658;0.049;-0.996;0.811;0.167;0.02
0;0;5139;1665;361;840.582;2.632;5.355;3.856;1.223;1.499;44.935;3.877;3.823;3.768;6454.839;2.722;3.391;4.399;0.414;0.049;-0.999;0.644;0.166;0.016
2;1;3844;1665;341;824.044;2.834;6.051;4.34;1.507;1.711;46.821;4.342;4.274;4.206;7229.188;3.218;3.718;4.961;0.578;0.049;-1.003;0.76;0.175;0.019
0;0;4356;1665;396;835.77;3.416;6.973;5.07;1.655;1.903;46.514;5.133;5.062;4.991;8546.962;3.558;4.424;5.872;0.718;0.049;-1.039;0.847;0.165;0.021
0;2;5403;1665;345;830.791;2.957;6.155;4.431;1.474;1.724;46.086;4.443;4.372;4.302;7396.823;3.198;3.807;5.099;0.612;0.049;-1.069;0.782;0.176;0.019
2;2;3767;1665;355;837.665;3.637;7.179;5.236;1.599;1.944;45.131;5.28;5.207;5.133;8791.049;3.542;4.554;5.997;0.762;0.049;-1.088;0.873;0.165;0.021
0;4;3913;1665;366;823.115;3.107;6.49;4.809;1.702;1.681;50.307;4.825;4.759;4.692;8034.212;3.383;4.177;5.51;0.632;0.049;-1.089;0.795;0.165;0.019
2;4;3956;1665;354;807.435;2.937;5.837;4.227;1.29;1.61;44.48;4.24;4.187;4.133;7059.743;2.9;3.722;4.768;0.446;0.048;-0.934;0.668;0.157;0.016
2;4;4029;1665;329;807.185;2.589;5.296;3.854;1.265;1.442;46.741;3.882;3.828;3.773;6463.069;2.707;3.375;4.412;0.412;0.048;-0.954;0.642;0.165;0.016
1;2;4356;1665;395;843.286;3.24;6.744;4.836;1.596;1.908;45.548;4.851;4.777;4.703;8076.272;3.504;4.187;5.492;0.699;0.048;-0.959;0.836;0.172;0.02
0;0;3564;1665;375;823.021;2.685;5.577;4.053;1.368;1.523;47.317;4.095;4.038;3.98;6817.848;2.892;3.589;4.673;0.461;0.048;-0.974;0.679;0.166;0.017
0;4;5119;1665;367;862.507;3.164;6.391;4.663;1.499;1.728;46.446;4.648;4.582;4.516;7738.34;3.227;4.007;5.271;0.601;0.048;-1.002;0.775;0.167;0.019
0;4;5999;1665;361;842.31;3.179;6.27;4.653;1.473;1.618;47.662;4.665;4.601;4.537;7767.634;3.091;4.033;5.298;0.587;0.048;-1.033;0.766;0.164;0.019
0;0;4682;1665;396;843.369;2.648;5.618;4.013;1.365;1.605;45.964;4.063;4.002;3.941;6764.905;2.97;3.506;4.678;0.485;0.048;-1.094;0.696;0.171;0.017
0;4;3493;1665;366;841.607;2.894;6.004;4.277;1.383;1.728;44.46;4.33;4.262;4.192;7210.121;3.11;3.702;4.996;0.586;0.048;-1.119;0.765;0.177;0.019
0;1;3786;1665;321;811.748;3.037;6.384;4.566;1.529;1.818;45.689;4.579;4.505;4.43;7624.718;3.347;3.868;5.281;0.672;0.048;-1.143;0.82;0.179;0.02
